1700,"Budapest","05","HU"
1701,"Csongrad","06","HU"
1702,"Debrecen","07","HU"
1703,"Fejer","08","HU"
1704,"Gyor-Moson-Sopron","09","HU"
1705,"Hajdu-Bihar","10","HU"
1706,"Heves","11","HU"
1707,"Komarom-Esztergom","12","HU"
1708,"Miskolc","13","HU"
1709,"Nograd","14","HU"
1710,"Pecs","15","HU"
1711,"Pest","16","HU"
1712,"Somogy","17","HU"
1713,"Szabolcs-Szatmar-Bereg","18","HU"
1714,"Szeged","19","HU"
1715,"Jasz-Nagykun-Szolnok","20","HU"
1716,"Tolna","21","HU"
1717,"Vas","22","HU"
1718,"Veszprem","23","HU"
1719,"Zala","24","HU"
1720,"Gyor","25","HU"
1721,"Bekescsaba","26","HU"
1722,"Dunaujvaros","27","HU"
1723,"Eger","28","HU"
1724,"Hodmezovasarhely","29","HU"
1725,"Kaposvar","30","HU"
1726,"Kecskemet","31","HU"
1727,"Nagykanizsa","32","HU"
1728,"Nyiregyhaza","33","HU"
1729,"Sopron","34","HU"
1730,"Szekesfehervar","35","HU"
1731,"Szolnok","36","HU"
1732,"Szombathely","37","HU"
1733,"Tatabanya","38","HU"
1734,"Veszprem","39","HU"
1735,"Zalaegerszeg","40","HU"
1736,"Salgotarjan","41","HU"
1737,"Szekszard","42","HU"
1738,"Aceh","01","ID"
1739,"Bali","02","ID"
1740,"Bengkulu","03","ID"
1741,"Jakarta Raya","04","ID"
1742,"Jambi","05","ID"
1743,"Jawa Barat","06","ID"
1744,"Jawa Tengah","07","ID"
1745,"Jawa Timur","08","ID"
1746,"Papua","09","ID"
1747,"Yogyakarta","10","ID"
1748,"Kalimantan Barat","11","ID"
1749,"Kalimantan Selatan","12","ID"
1750,"Kalimantan Tengah","13","ID"
1751,"Kalimantan Timur","14","ID"
1752,"Lampung","15","ID"
1753,"Maluku","16","ID"
1754,"Nusa Tenggara Barat","17","ID"
1755,"Nusa Tenggara Timur","18","ID"
1756,"Riau","19","ID"
1757,"Sulawesi Selatan","20","ID"
1758,"Sulawesi Tengah","21","ID"
1759,"Sulawesi Tenggara","22","ID"
1760,"Sulawesi Utara","23","ID"
1761,"Sumatera Barat","24","ID"
1762,"Sumatera Selatan","25","ID"
1763,"Sumatera Utara","26","ID"
1764,"Maluku","28","ID"
1765,"Maluku Utara","29","ID"
1766,"Jawa Barat","30","ID"
1767,"Sulawesi Utara","31","ID"
1768,"Sumatera Selatan","32","ID"
1769,"Banten","33","ID"
1770,"Gorontalo","34","ID"
1771,"Kepulauan Bangka Belitung","35","ID"
1772,"Papua","36","ID"
1773,"Riau","37","ID"
1774,"Sulawesi Selatan","38","ID"
1775,"Irian Jaya Barat","39","ID"
1776,"Kepulauan Riau","40","ID"
1777,"Sulawesi Barat","41","ID"
1778,"Carlow","01","IE"
1779,"Cavan","02","IE"
1780,"Clare","03","IE"
1781,"Cork","04","IE"
1782,"Donegal","06","IE"
1783,"Dublin","07","IE"
1784,"Galway","10","IE"
1785,"Kerry","11","IE"
1786,"Kildare","12","IE"
1787,"Kilkenny","13","IE"
1788,"Leitrim","14","IE"
1789,"Laois","15","IE"
1790,"Limerick","16","IE"
1791,"Longford","18","IE"
1792,"Louth","19","IE"
1793,"Mayo","20","IE"
1794,"Meath","21","IE"
1795,"Monaghan","22","IE"
1796,"Offaly","23","IE"
1797,"Roscommon","24","IE"
1798,"Sligo","25","IE"
1799,"Tipperary","26","IE"
1800,"Waterford","27","IE"
1801,"Westmeath","29","IE"
1802,"Wexford","30","IE"
1803,"Wicklow","31","IE"
1804,"HaDarom","01","IL"
1805,"HaMerkaz","02","IL"
1806,"HaZafon","03","IL"
1807,"Hefa","04","IL"
1808,"Tel Aviv","05","IL"
1809,"Yerushalayim","06","IL"
1810,"Andaman and Nicobar Islands","01","IN"
1811,"Andhra Pradesh","02","IN"
1812,"Assam","03","IN"
1813,"Chandigarh","05","IN"
1814,"Dadra and Nagar Haveli","06","IN"
1815,"Delhi","07","IN"
1816,"Gujarat","09","IN"
1817,"Haryana","10","IN"
1818,"Himachal Pradesh","11","IN"
1819,"Jammu and Kashmir","12","IN"
1820,"Kerala","13","IN"
1821,"Lakshadweep","14","IN"
1822,"Maharashtra","16","IN"
1823,"Manipur","17","IN"
1824,"Meghalaya","18","IN"
1825,"Karnataka","19","IN"
1826,"Nagaland","20","IN"
1827,"Orissa","21","IN"
1828,"Puducherry","22","IN"
1829,"Punjab","23","IN"
1830,"Rajasthan","24","IN"
1831,"Tamil Nadu","25","IN"
1832,"Tripura","26","IN"
1833,"West Bengal","28","IN"
1834,"Sikkim","29","IN"
1835,"Arunachal Pradesh","30","IN"
1836,"Mizoram","31","IN"
1837,"Daman and Diu","32","IN"
1838,"Goa","33","IN"
1839,"Bihar","34","IN"
1840,"Madhya Pradesh","35","IN"
1841,"Uttar Pradesh","36","IN"
1842,"Chhattisgarh","37","IN"
1843,"Jharkhand","38","IN"
1844,"Uttarakhand","39","IN"
1845,"Al Anbar","01","IQ"
1846,"Al Basrah","02","IQ"
1847,"Al Muthanna","03","IQ"
1848,"Al Qadisiyah","04","IQ"
1849,"As Sulaymaniyah","05","IQ"
1850,"Babil","06","IQ"
1851,"Baghdad","07","IQ"
1852,"Dahuk","08","IQ"
1853,"Dhi Qar","09","IQ"
1854,"Diyala","10","IQ"
1855,"Arbil","11","IQ"
1856,"Karbala'","12","IQ"
1857,"At Ta'mim","13","IQ"
1858,"Maysan","14","IQ"
1859,"Ninawa","15","IQ"
1860,"Wasit","16","IQ"
1861,"An Najaf","17","IQ"
1862,"Salah ad Din","18","IQ"
1863,"Azarbayjan-e Bakhtari","01","IR"
1864,"Azarbayjan-e Khavari","02","IR"
1865,"Chahar Mahall va Bakhtiari","03","IR"
1866,"Sistan va Baluchestan","04","IR"
1867,"Kohkiluyeh va Buyer Ahmadi","05","IR"
1868,"Fars","07","IR"
1869,"Gilan","08","IR"
1870,"Hamadan","09","IR"
1871,"Ilam","10","IR"
1872,"Hormozgan","11","IR"
1873,"Kerman","12","IR"
1874,"Bakhtaran","13","IR"
1875,"Khuzestan","15","IR"
1876,"Kordestan","16","IR"
1877,"Mazandaran","17","IR"
1878,"Semnan Province","18","IR"
1879,"Markazi","19","IR"
1880,"Zanjan","21","IR"
1881,"Bushehr","22","IR"
1882,"Lorestan","23","IR"
1883,"Markazi","24","IR"
1884,"Semnan","25","IR"
1885,"Tehran","26","IR"
1886,"Zanjan","27","IR"
1887,"Esfahan","28","IR"
1888,"Kerman","29","IR"
1889,"Khorasan","30","IR"
1890,"Yazd","31","IR"
1891,"Ardabil","32","IR"
1892,"East Azarbaijan","33","IR"
1893,"Markazi","34","IR"
1894,"Mazandaran","35","IR"
1895,"Zanjan","36","IR"
1896,"Golestan","37","IR"
1897,"Qazvin","38","IR"
1898,"Qom","39","IR"
1899,"Yazd","40","IR"
1900,"Khorasan-e Janubi","41","IR"
1901,"Khorasan-e Razavi","42","IR"
1902,"Khorasan-e Shemali","43","IR"
1903,"Arnessysla","03","IS"
1904,"Austur-Hunavatnssysla","05","IS"
1905,"Austur-Skaftafellssysla","06","IS"
1906,"Borgarfjardarsysla","07","IS"
1907,"Eyjafjardarsysla","09","IS"
1908,"Gullbringusysla","10","IS"
1909,"Kjosarsysla","15","IS"
1910,"Myrasysla","17","IS"
1911,"Nordur-Mulasysla","20","IS"
1912,"Nordur-Tingeyjarsysla","21","IS"
1913,"Rangarvallasysla","23","IS"
1914,"Skagafjardarsysla","28","IS"
1915,"Snafellsnes- og Hnappadalssysla","29","IS"
1916,"Strandasysla","30","IS"
1917,"Sudur-Mulasysla","31","IS"
1918,"Sudur-Tingeyjarsysla","32","IS"
1919,"Vestur-Bardastrandarsysla","34","IS"
1920,"Vestur-Hunavatnssysla","35","IS"
1921,"Vestur-Isafjardarsysla","36","IS"
1922,"Vestur-Skaftafellssysla","37","IS"
1923,"Norourland Eystra","40","IS"
1924,"Norourland Vestra","41","IS"
1925,"Suourland","42","IS"
1926,"Suournes","43","IS"
1927,"Vestfiroir","44","IS"
1928,"Vesturland","45","IS"
1929,"Abruzzi","01","IT"
1930,"Basilicata","02","IT"
1931,"Calabria","03","IT"
1932,"Campania","04","IT"
1933,"Emilia-Romagna","05","IT"
1934,"Friuli-Venezia Giulia","06","IT"
1935,"Lazio","07","IT"
1936,"Liguria","08","IT"
1937,"Lombardia","09","IT"
1938,"Marche","10","IT"
1939,"Molise","11","IT"
1940,"Piemonte","12","IT"
1941,"Puglia","13","IT"
1942,"Sardegna","14","IT"
1943,"Sicilia","15","IT"
1944,"Toscana","16","IT"
1945,"Trentino-Alto Adige","17","IT"
1946,"Umbria","18","IT"
1947,"Valle d'Aosta","19","IT"
1948,"Veneto","20","IT"
1949,"Clarendon","01","JM"
1950,"Hanover","02","JM"
1951,"Manchester","04","JM"
1952,"Portland","07","JM"
1953,"Saint Andrew","08","JM"
1954,"Saint Ann","09","JM"
1955,"Saint Catherine","10","JM"
1956,"Saint Elizabeth","11","JM"
1957,"Saint James","12","JM"
1958,"Saint Mary","13","JM"
1959,"Saint Thomas","14","JM"
1960,"Trelawny","15","JM"
1961,"Westmoreland","16","JM"
1962,"Kingston","17","JM"
1963,"Al Balqa'","02","JO"
1964,"Ma","07","JO"
1965,"Al Karak","09","JO"
1966,"Al Mafraq","10","JO"
1967,"Amman Governorate","11","JO"
1968,"At Tafilah","12","JO"
1969,"Az Zarqa","13","JO"
1970,"Irbid","14","JO"
1971,"Amman","16","JO"
1972,"Aichi","01","JP"
1973,"Akita","02","JP"
1974,"Aomori","03","JP"
1975,"Chiba","04","JP"
1976,"Ehime","05","JP"
1977,"Fukui","06","JP"
1978,"Fukuoka","07","JP"
1979,"Fukushima","08","JP"
1980,"Gifu","09","JP"
1981,"Gumma","10","JP"
1982,"Hiroshima","11","JP"
1983,"Hokkaido","12","JP"
1984,"Hyogo","13","JP"
1985,"Ibaraki","14","JP"
1986,"Ishikawa","15","JP"
1987,"Iwate","16","JP"
1988,"Kagawa","17","JP"
1989,"Kagoshima","18","JP"
1990,"Kanagawa","19","JP"
1991,"Kochi","20","JP"
1992,"Kumamoto","21","JP"
1993,"Kyoto","22","JP"
1994,"Mie","23","JP"
1995,"Miyagi","24","JP"
1996,"Miyazaki","25","JP"
1997,"Nagano","26","JP"
1998,"Nagasaki","27","JP"
1999,"Nara","28","JP"
2000,"Niigata","29","JP"
2001,"Oita","30","JP"
2002,"Okayama","31","JP"
2003,"Osaka","32","JP"
2004,"Saga","33","JP"
2005,"Saitama","34","JP"
2006,"Shiga","35","JP"
2007,"Shimane","36","JP"
2008,"Shizuoka","37","JP"
2009,"Tochigi","38","JP"
2010,"Tokushima","39","JP"
2011,"Tokyo","40","JP"
2012,"Tottori","41","JP"
2013,"Toyama","42","JP"
2014,"Wakayama","43","JP"
2015,"Yamagata","44","JP"
2016,"Yamaguchi","45","JP"
2017,"Yamanashi","46","JP"
2018,"Okinawa","47","JP"
2019,"Central","01","KE"
2020,"Coast","02","KE"
2021,"Eastern","03","KE"
2022,"Nairobi Area","05","KE"
2023,"North-Eastern","06","KE"
2024,"Nyanza","07","KE"
2025,"Rift Valley","08","KE"
2026,"Western","09","KE"
2027,"Bishkek","01","KG"
2028,"Chuy","02","KG"
2029,"Jalal-Abad","03","KG"
2030,"Naryn","04","KG"
2031,"Osh","05","KG"
2032,"Talas","06","KG"
2033,"Ysyk-Kol","07","KG"
2034,"Osh","08","KG"
2035,"Batken","09","KG"
2036,"Batdambang","01","KH"
2037,"Kampong Cham","02","KH"
2038,"Kampong Chhnang","03","KH"
2039,"Kampong Speu","04","KH"
2040,"Kampong Thum","05","KH"
2041,"Kampot","06","KH"
2042,"Kandal","07","KH"
2043,"Koh Kong","08","KH"
2044,"Kracheh","09","KH"
2045,"Mondulkiri","10","KH"
2046,"Phnum Penh","11","KH"
2047,"Pursat","12","KH"
2048,"Preah Vihear","13","KH"
2049,"Prey Veng","14","KH"
2050,"Ratanakiri Kiri","15","KH"
2051,"Siem Reap","16","KH"
2052,"Stung Treng","17","KH"
2053,"Svay Rieng","18","KH"
2054,"Takeo","19","KH"
2055,"Banteay Meanchey","25","KH"
2056,"Batdambang","29","KH"
2057,"Pailin","30","KH"
2058,"Gilbert Islands","01","KI"
2059,"Line Islands","02","KI"
2060,"Phoenix Islands","03","KI"
2061,"Anjouan","01","KM"
2062,"Grande Comore","02","KM"
2063,"Moheli","03","KM"
2064,"Christ Church Nichola Town","01","KN"
2065,"Saint Anne Sandy Point","02","KN"
2066,"Saint George Basseterre","03","KN"
2067,"Saint George Gingerland","04","KN"
2068,"Saint James Windward","05","KN"
2069,"Saint John Capisterre","06","KN"
2070,"Saint John Figtree","07","KN"
2071,"Saint Mary Cayon","08","KN"
2072,"Saint Paul Capisterre","09","KN"
2073,"Saint Paul Charlestown","10","KN"
2074,"Saint Peter Basseterre","11","KN"
2075,"Saint Thomas Lowland","12","KN"
2076,"Saint Thomas Middle Island","13","KN"
2077,"Trinity Palmetto Point","15","KN"
2078,"Chagang-do","01","KP"
2079,"Hamgyong-namdo","03","KP"
2080,"Hwanghae-namdo","06","KP"
2081,"Hwanghae-bukto","07","KP"
2082,"Kaesong-si","08","KP"
2083,"Kangwon-do","09","KP"
2084,"P'yongan-bukto","11","KP"
2085,"P'yongyang-si","12","KP"
2086,"Yanggang-do","13","KP"
2087,"Namp'o-si","14","KP"
2088,"P'yongan-namdo","15","KP"
2089,"Hamgyong-bukto","17","KP"
2090,"Najin Sonbong-si","18","KP"
2091,"Cheju-do","01","KR"
2092,"Cholla-bukto","03","KR"
2093,"Ch'ungch'ong-bukto","05","KR"
2094,"Kangwon-do","06","KR"
2095,"Pusan-jikhalsi","10","KR"
2096,"Seoul-t'ukpyolsi","11","KR"
2097,"Inch'on-jikhalsi","12","KR"
2098,"Kyonggi-do","13","KR"
2099,"Kyongsang-bukto","14","KR"
2100,"Taegu-jikhalsi","15","KR"
2101,"Cholla-namdo","16","KR"
2102,"Ch'ungch'ong-namdo","17","KR"
2103,"Kwangju-jikhalsi","18","KR"
2104,"Taejon-jikhalsi","19","KR"
2105,"Kyongsang-namdo","20","KR"
2106,"Ulsan-gwangyoksi","21","KR"
2107,"Al Ahmadi","01","KW"
2108,"Al Kuwayt","02","KW"
2109,"Al Jahra","05","KW"
2110,"Al Farwaniyah","07","KW"
2111,"Hawalli","08","KW"
2112,"Mubarak al Kabir","09","KW"
2113,"Creek","01","KY"
2114,"Eastern","02","KY"
2115,"Midland","03","KY"
2116,"South Town","04","KY"
2117,"Spot Bay","05","KY"
2118,"Stake Bay","06","KY"
2119,"West End","07","KY"
2120,"Western","08","KY"
2121,"Almaty","01","KZ"
2122,"Almaty City","02","KZ"
2123,"Aqmola","03","KZ"
2124,"Aqtobe","04","KZ"
2125,"Astana","05","KZ"
2126,"Atyrau","06","KZ"
2127,"West Kazakhstan","07","KZ"
2128,"Bayqonyr","08","KZ"
2129,"Mangghystau","09","KZ"
2130,"South Kazakhstan","10","KZ"
2131,"Pavlodar","11","KZ"
2132,"Qaraghandy","12","KZ"
2133,"Qostanay","13","KZ"
2134,"Qyzylorda","14","KZ"
2135,"East Kazakhstan","15","KZ"
2136,"North Kazakhstan","16","KZ"
2137,"Zhambyl","17","KZ"
2138,"Attapu","01","LA"
2139,"Champasak","02","LA"
2140,"Houaphan","03","LA"
2141,"Khammouan","04","LA"
2142,"Louang Namtha","05","LA"
2143,"Oudomxai","07","LA"
2144,"Phongsali","08","LA"
2145,"Saravan","09","LA"
2146,"Savannakhet","10","LA"
2147,"Vientiane","11","LA"
2148,"Xaignabouri","13","LA"
2149,"Xiangkhoang","14","LA"
2150,"Louangphrabang","17","LA"
2151,"Beqaa","01","LB"
2152,"Al Janub","02","LB"
2153,"Liban-Nord","03","LB"
2154,"Beyrouth","04","LB"
2155,"Mont-Liban","05","LB"
2156,"Liban-Sud","06","LB"
2157,"Nabatiye","07","LB"
2158,"Beqaa","08","LB"
2159,"Liban-Nord","09","LB"
2160,"Aakk-r","10","LB"
2161,"Baalbek-Hermel","11","LB"
2162,"Anse-la-Raye","01","LC"
2163,"Dauphin","02","LC"
2164,"Castries","03","LC"
2165,"Choiseul","04","LC"
2166,"Dennery","05","LC"
2167,"Gros-Islet","06","LC"
2168,"Laborie","07","LC"
2169,"Micoud","08","LC"
2170,"Soufriere","09","LC"
2171,"Vieux-Fort","10","LC"
2172,"Praslin","11","LC"
2173,"Balzers","01","LI"
2174,"Eschen","02","LI"
2175,"Gamprin","03","LI"
2176,"Mauren","04","LI"
2177,"Planken","05","LI"
2178,"Ruggell","06","LI"
2179,"Schaan","07","LI"
2180,"Schellenberg","08","LI"
2181,"Triesen","09","LI"
2182,"Triesenberg","10","LI"
2183,"Vaduz","11","LI"
2184,"Gbarpolu","21","LI"
2185,"River Gee","22","LI"
2186,"Amparai","01","LK"
2187,"Anuradhapura","02","LK"
2188,"Badulla","03","LK"
2189,"Batticaloa","04","LK"
2190,"Galle","06","LK"
2191,"Hambantota","07","LK"
2192,"Kalutara","09","LK"
2193,"Kandy","10","LK"
2194,"Kegalla","11","LK"
2195,"Kurunegala","12","LK"
2196,"Matale","14","LK"
2197,"Matara","15","LK"
2198,"Moneragala","16","LK"
2199,"Nuwara Eliya","17","LK"
2200,"Polonnaruwa","18","LK"
2201,"Puttalam","19","LK"
2202,"Ratnapura","20","LK"
2203,"Trincomalee","21","LK"
2204,"Colombo","23","LK"
2205,"Gampaha","24","LK"
2206,"Jaffna","25","LK"
2207,"Mannar","26","LK"
2208,"Mullaittivu","27","LK"
2209,"Vavuniya","28","LK"
2210,"Central","29","LK"
2211,"North Central","30","LK"
2212,"Northern","31","LK"
2213,"North Western","32","LK"
2214,"Sabaragamuwa","33","LK"
2215,"Southern","34","LK"
2216,"Uva","35","LK"
2217,"Western","36","LK"
2218,"Bong","01","LR"
2219,"Grand Cape Mount","04","LR"
2220,"Lofa","05","LR"
2221,"Maryland","06","LR"
2222,"Monrovia","07","LR"
2223,"Nimba","09","LR"
2224,"Sino","10","LR"
2225,"Grand Bassa","11","LR"
2226,"Grand Cape Mount","12","LR"
2227,"Maryland","13","LR"
2228,"Montserrado","14","LR"
2229,"Margibi","17","LR"
2230,"River Cess","18","LR"
2231,"Grand Gedeh","19","LR"
2232,"Lofa","20","LR"
2233,"Gbarpolu","21","LR"
2234,"River Gee","22","LR"
2235,"Berea","10","LS"
2236,"Butha-Buthe","11","LS"
2237,"Leribe","12","LS"
2238,"Mafeteng","13","LS"
2239,"Maseru","14","LS"
2240,"Mohales Hoek","15","LS"
2241,"Mokhotlong","16","LS"
2242,"Qachas Nek","17","LS"
2243,"Quthing","18","LS"
2244,"Thaba-Tseka","19","LS"
2245,"Alytaus Apskritis","56","LT"
2246,"Kauno Apskritis","57","LT"
2247,"Klaipedos Apskritis","58","LT"
2248,"Marijampoles Apskritis","59","LT"
2249,"Panevezio Apskritis","60","LT"
2250,"Siauliu Apskritis","61","LT"
2251,"Taurages Apskritis","62","LT"
2252,"Telsiu Apskritis","63","LT"
2253,"Utenos Apskritis","64","LT"
2254,"Vilniaus Apskritis","65","LT"
2255,"Diekirch","01","LU"
2256,"Grevenmacher","02","LU"
2257,"Luxembourg","03","LU"
2258,"Aizkraukles","01","LV"
2259,"Aluksnes","02","LV"
2260,"Balvu","03","LV"
2261,"Bauskas","04","LV"
2262,"Cesu","05","LV"
2263,"Daugavpils","06","LV"
2264,"Daugavpils","07","LV"
2265,"Dobeles","08","LV"
2266,"Gulbenes","09","LV"
2267,"Jekabpils","10","LV"
2268,"Jelgava","11","LV"
2269,"Jelgavas","12","LV"
2270,"Jurmala","13","LV"
2271,"Kraslavas","14","LV"
2272,"Kuldigas","15","LV"
2273,"Liepaja","16","LV"
2274,"Liepajas","17","LV"
2275,"Limbazu","18","LV"
2276,"Ludzas","19","LV"
2277,"Madonas","20","LV"
2278,"Ogres","21","LV"
2279,"Preilu","22","LV"
2280,"Rezekne","23","LV"
2281,"Rezeknes","24","LV"
2282,"Riga","25","LV"
2283,"Rigas","26","LV"
2284,"Saldus","27","LV"
2285,"Talsu","28","LV"
2286,"Tukuma","29","LV"
2287,"Valkas","30","LV"
2288,"Valmieras","31","LV"
2289,"Ventspils","32","LV"
2290,"Ventspils","33","LV"
2291,"Al Aziziyah","03","LY"
2292,"Al Jufrah","05","LY"
2293,"Al Kufrah","08","LY"
2294,"Ash Shati'","13","LY"
2295,"Murzuq","30","LY"
2296,"Sabha","34","LY"
2297,"Tarhunah","41","LY"
2298,"Tubruq","42","LY"
2299,"Zlitan","45","LY"
2300,"Ajdabiya","47","LY"
2301,"Al Fatih","48","LY"
2302,"Al Jabal al Akhdar","49","LY"
2303,"Al Khums","50","LY"
2304,"An Nuqat al Khams","51","LY"
2305,"Awbari","52","LY"
2306,"Az Zawiyah","53","LY"
2307,"Banghazi","54","LY"
2308,"Darnah","55","LY"
2309,"Ghadamis","56","LY"
2310,"Gharyan","57","LY"
2311,"Misratah","58","LY"
2312,"Sawfajjin","59","LY"
2313,"Surt","60","LY"
2314,"Tarabulus","61","LY"
2315,"Yafran","62","LY"
2316,"Agadir","01","MA"
2317,"Al Hoceima","02","MA"
2318,"Azilal","03","MA"
2319,"Ben Slimane","04","MA"
2320,"Beni Mellal","05","MA"
2321,"Boulemane","06","MA"
2322,"Casablanca","07","MA"
2323,"Chaouen","08","MA"
2324,"El Jadida","09","MA"
2325,"El Kelaa des Srarhna","10","MA"
2326,"Er Rachidia","11","MA"
2327,"Essaouira","12","MA"
2328,"Fes","13","MA"
2329,"Figuig","14","MA"
2330,"Kenitra","15","MA"
2331,"Khemisset","16","MA"
2332,"Khenifra","17","MA"
2333,"Khouribga","18","MA"
2334,"Marrakech","19","MA"
2335,"Meknes","20","MA"
2336,"Nador","21","MA"
2337,"Ouarzazate","22","MA"
2338,"Oujda","23","MA"
2339,"Rabat-Sale","24","MA"
2340,"Safi","25","MA"
2341,"Settat","26","MA"
2342,"Tanger","27","MA"
2343,"Tata","29","MA"
2344,"Taza","30","MA"
2345,"Tiznit","32","MA"
2346,"Guelmim","33","MA"
2347,"Ifrane","34","MA"
2348,"Laayoune","35","MA"
2349,"Tan-Tan","36","MA"
2350,"Taounate","37","MA"
2351,"Sidi Kacem","38","MA"
2352,"Taroudannt","39","MA"
2353,"Tetouan","40","MA"
2354,"Larache","41","MA"
2355,"Grand Casablanca","45","MA"
2356,"Fes-Boulemane","46","MA"
2357,"Marrakech-Tensift-Al Haouz","47","MA"
2358,"Meknes-Tafilalet","48","MA"
2359,"Rabat-Sale-Zemmour-Zaer","49","MA"
2360,"Chaouia-Ouardigha","50","MA"
2361,"Doukkala-Abda","51","MA"
2362,"Gharb-Chrarda-Beni Hssen","52","MA"
2363,"Guelmim-Es Smara","53","MA"
2364,"Oriental","54","MA"
2365,"Souss-Massa-Dr-a","55","MA"
2366,"Tadla-Azilal","56","MA"
2367,"Tanger-Tetouan","57","MA"
2368,"Taza-Al Hoceima-Taounate","58","MA"
2369,"La-youne-Boujdour-Sakia El Hamra","59","MA"
2370,"La Condamine","01","MC"
2371,"Monaco","02","MC"
2372,"Monte-Carlo","03","MC"
2373,"Balti","46","MD"
2374,"Cahul","47","MD"
2375,"Chisinau","48","MD"
2376,"Stinga Nistrului","49","MD"
2377,"Edinet","50","MD"
2378,"Gagauzia","51","MD"
2379,"Lapusna","52","MD"
2380,"Orhei","53","MD"
2381,"Soroca","54","MD"
2382,"Tighina","55","MD"
2383,"Ungheni","56","MD"
2384,"Stinga Nistrului","58","MD"
2385,"Anenii Noi","59","MD"
2386,"Balti","60","MD"
2387,"Basarabeasca","61","MD"
2388,"Bender","62","MD"
2389,"Briceni","63","MD"
2390,"Cahul","64","MD"
2391,"Cantemir","65","MD"
2392,"Calarasi","66","MD"
2393,"Causeni","67","MD"
2394,"Cimislia","68","MD"
2395,"Criuleni","69","MD"
2396,"Donduseni","70","MD"
2397,"Drochia","71","MD"
2398,"Dubasari","72","MD"
2399,"Edinet","73","MD"
2400,"Falesti","74","MD"
2401,"Floresti","75","MD"
2402,"Glodeni","76","MD"
2403,"Hincesti","77","MD"
2404,"Ialoveni","78","MD"
2405,"Leova","79","MD"
2406,"Nisporeni","80","MD"
2407,"Ocnita","81","MD"
2408,"Rezina","83","MD"
2409,"Riscani","84","MD"
2410,"Singerei","85","MD"
2411,"Soldanesti","86","MD"
2412,"Soroca","87","MD"
2413,"Stefan-Voda","88","MD"
2414,"Straseni","89","MD"
2415,"Taraclia","90","MD"
2416,"Telenesti","91","MD"
2417,"Ungheni","92","MD"
2418,"Antsiranana","01","MG"
2419,"Fianarantsoa","02","MG"
2420,"Mahajanga","03","MG"
2421,"Toamasina","04","MG"
2422,"Antananarivo","05","MG"
2423,"Toliara","06","MG"
2424,"Aracinovo","01","MK"
2425,"Bac","02","MK"
2426,"Belcista","03","MK"
2427,"Berovo","04","MK"
2428,"Bistrica","05","MK"
2429,"Bitola","06","MK"
2430,"Blatec","07","MK"
2431,"Bogdanci","08","MK"
2432,"Bogomila","09","MK"
2433,"Bogovinje","10","MK"
2434,"Bosilovo","11","MK"
2435,"Brvenica","12","MK"
2436,"Cair","13","MK"
2437,"Capari","14","MK"
2438,"Caska","15","MK"
2439,"Cegrane","16","MK"
2440,"Centar","17","MK"
2441,"Centar Zupa","18","MK"
2442,"Cesinovo","19","MK"
2443,"Cucer-Sandevo","20","MK"
2444,"Debar","21","MK"
2445,"Delcevo","22","MK"
2446,"Delogozdi","23","MK"
2447,"Demir Hisar","24","MK"
2448,"Demir Kapija","25","MK"
2449,"Dobrusevo","26","MK"
2450,"Dolna Banjica","27","MK"
2451,"Dolneni","28","MK"
2452,"Dorce Petrov","29","MK"
2453,"Drugovo","30","MK"
2454,"Dzepciste","31","MK"
2455,"Gazi Baba","32","MK"
2456,"Gevgelija","33","MK"
2457,"Gostivar","34","MK"
2458,"Gradsko","35","MK"
2459,"Ilinden","36","MK"
2460,"Izvor","37","MK"
2461,"Jegunovce","38","MK"
2462,"Kamenjane","39","MK"
2463,"Karbinci","40","MK"
2464,"Karpos","41","MK"
2465,"Kavadarci","42","MK"
2466,"Kicevo","43","MK"
2467,"Kisela Voda","44","MK"
2468,"Klecevce","45","MK"
2469,"Kocani","46","MK"
2470,"Konce","47","MK"
2471,"Kondovo","48","MK"
2472,"Konopiste","49","MK"
2473,"Kosel","50","MK"
2474,"Kratovo","51","MK"
2475,"Kriva Palanka","52","MK"
2476,"Krivogastani","53","MK"
2477,"Krusevo","54","MK"
2478,"Kuklis","55","MK"
2479,"Kukurecani","56","MK"
2480,"Kumanovo","57","MK"
2481,"Labunista","58","MK"
2482,"Lipkovo","59","MK"
2483,"Lozovo","60","MK"
2484,"Lukovo","61","MK"
2485,"Makedonska Kamenica","62","MK"
2486,"Makedonski Brod","63","MK"
2487,"Mavrovi Anovi","64","MK"
2488,"Meseista","65","MK"
2489,"Miravci","66","MK"
2490,"Mogila","67","MK"
2491,"Murtino","68","MK"
2492,"Negotino","69","MK"
2493,"Negotino-Polosko","70","MK"
2494,"Novaci","71","MK"
2495,"Novo Selo","72","MK"
2496,"Oblesevo","73","MK"
2497,"Ohrid","74","MK"
2498,"Orasac","75","MK"
2499,"Orizari","76","MK"
2500,"Oslomej","77","MK"
2501,"Pehcevo","78","MK"
2502,"Petrovec","79","MK"
2503,"Plasnica","80","MK"
2504,"Podares","81","MK"
2505,"Prilep","82","MK"
2506,"Probistip","83","MK"
2507,"Radovis","84","MK"
2508,"Rankovce","85","MK"
2509,"Resen","86","MK"
2510,"Rosoman","87","MK"
2511,"Rostusa","88","MK"
2512,"Samokov","89","MK"
2513,"Saraj","90","MK"
2514,"Sipkovica","91","MK"
2515,"Sopiste","92","MK"
